tracker_theta,aoi,surface_azimuth,surface_tilt
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
3.053767861615597212e-03,7.186822514156443731e+01,9.000000000000000000e+01,3.053767861615597212e-03
9.743425121470750128e-03,8.414006222870483498e+01,9.000000000000000000e+01,9.743425121470750128e-03
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
1.487526701059505285e+01,7.158672028162085610e+01,9.000000000000000000e+01,1.487526701059505285e+01
6.943989428847322642e+01,3.119375509119599954e+01,9.000000000000000000e+01,6.943989428847322642e+01
5.377127857079927509e+01,3.546228164696734808e+01,9.000000000000000000e+01,5.377127857079926798e+01
3.706473235104160580e+01,3.892362926150747882e+01,9.000000000000000000e+01,3.706473235104159869e+01
1.937221856428935496e+01,4.125862956346971089e+01,9.000000000000000000e+01,1.937221856428935496e+01
9.808329863108866675e-01,4.221604312568456407e+01,9.000000000000000000e+01,9.808329863108866675e-01
9.843840757923771889e-04,4.454912554406928393e+01,9.000000000000000000e+01,9.843840757923771889e-04
1.240815297592234856e-03,5.113390461193862535e+01,9.000000000000000000e+01,1.240815297592234856e-03
1.774883489630951772e-03,6.060233873381230296e+01,9.000000000000000000e+01,1.774883489630951772e-03
3.044548378454692283e-03,7.181692673548008088e+01,9.000000000000000000e+01,3.044548378454692283e-03
9.633532601171168608e-03,8.407368930451579558e+01,9.000000000000000000e+01,9.633532601171168608e-03
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
1.449119407240090140e+01,7.205358465538148494e+01,9.000000000000000000e+01,1.449119407240090140e+01
6.958894523794002396e+01,3.121496061752951690e+01,9.000000000000000000e+01,6.958894523794003817e+01
5.392747446222659136e+01,3.549179570616153256e+01,9.000000000000000000e+01,5.392747446222659136e+01
3.722455659101159142e+01,3.896561369143888953e+01,9.000000000000000000e+01,3.722455659101158432e+01
1.952778227262308519e+01,4.131541548636020877e+01,9.000000000000000000e+01,1.952778227262308519e+01
1.122842023590806093e+00,4.228574251262303818e+01,9.000000000000000000e+01,1.122842023590806093e+00
9.854342656865355821e-04,4.457966871381778162e+01,9.000000000000000000e+01,9.854342656865355821e-04
1.240477541770701464e-03,5.112628333091633692e+01,9.000000000000000000e+01,1.240477541770701464e-03
1.772272155903920066e-03,6.056624764265828986e+01,9.000000000000000000e+01,1.772272155903920066e-03
3.034515119892944313e-03,7.176078077855295589e+01,9.000000000000000000e+01,3.034515119892944313e-03
9.519472259981398565e-03,8.400319588970261009e+01,9.000000000000000000e+01,9.519472259967187711e-03
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
1.411363324205420611e+01,7.251222686433882814e+01,9.000000000000000000e+01,1.411363324205420611e+01
6.973615771320960732e+01,3.122933662423158907e+01,9.000000000000000000e+01,6.973615771320962153e+01
5.408200784076062462e+01,3.551431440711558452e+01,9.000000000000000000e+01,5.408200784076062462e+01
3.738320870376076499e+01,3.900032931016165350e+01,9.000000000000000000e+01,3.738320870376075788e+01
1.968314275903200894e+01,4.136460912921895527e+01,9.000000000000000000e+01,1.968314275903199473e+01
1.266105140277076657e+00,4.234769742641059764e+01,9.000000000000000000e+01,1.266105140277076657e+00
9.862362655184142568e-04,4.460297206469955711e+01,9.000000000000000000e+01,9.862362655184142568e-04
1.239850933927755250e-03,5.111213759384526867e+01,9.000000000000000000e+01,1.239850933927755250e-03
1.769260446721432345e-03,6.052452268498944221e+01,9.000000000000000000e+01,1.769260446721432345e-03
3.023692910275599388e-03,7.169984320838892700e+01,9.000000000000000000e+01,3.023692910275599388e-03
9.401726932850351659e-03,8.392865063751177956e+01,9.000000000000000000e+01,9.401726932850351659e-03
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
1.374291382951311391e+01,7.296227644033656645e+01,9.000000000000000000e+01,1.374291382951311391e+01
6.988136415707062099e+01,3.123689801665006627e+01,9.000000000000000000e+01,6.988136415707062099e+01
5.423469587381266166e+01,3.552984119401563134e+01,9.000000000000000000e+01,5.423469587381266166e+01
3.754050016597283701e+01,3.902776605699097701e+01,9.000000000000000000e+01,3.754050016597283701e+01
1.983811566039248930e+01,4.140618718996513792e+01,9.000000000000000000e+01,1.983811566039248930e+01
1.410452927437304993e+00,4.240187285140389406e+01,9.000000000000000000e+01,1.410452927437304993e+00
9.867892301258507359e-04,4.461902843025990961e+01,9.000000000000000000e+01,9.867892301258507359e-04
1.238936733557238767e-03,5.109148387891755760e+01,9.000000000000000000e+01,1.238936733557238767e-03
1.765854401170940946e-03,6.047720458134225652e+01,9.000000000000000000e+01,1.765854401170940946e-03
3.012108570871419033e-03,7.163417702967888090e+01,9.000000000000000000e+01,3.012108570871419033e-03
9.280795102611705261e-03,8.385014132065010983e+01,9.000000000000000000e+01,9.280795102611705261e-03
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
1.337927202220862455e+01,7.340347353015225451e+01,9.000000000000000000e+01,1.337927202220862455e+01
7.002440761739714503e+01,3.123766362072563041e+01,9.000000000000000000e+01,7.002440761739714503e+01
5.438536805250267037e+01,3.553838601015865351e+01,9.000000000000000000e+01,5.438536805250266326e+01
3.769624953559689118e+01,3.904792105607752006e+01,9.000000000000000000e+01,3.769624953559689118e+01
1.999251887310678910e+01,4.144013369977063377e+01,9.000000000000000000e+01,1.999251887310678910e+01
1.555713750574412302e+00,4.244824046360809433e+01,9.000000000000000000e+01,1.555713750574398091e+00
9.870926801625046210e-04,4.462783589979953547e+01,9.000000000000000000e+01,9.870926801625046210e-04
1.237736689731150364e-03,5.106434432792674016e+01,9.000000000000000000e+01,1.237736689731150364e-03
1.762060810506227426e-03,6.042433959089466811e+01,9.000000000000000000e+01,1.762060810506227426e-03
2.999790296698279235e-03,7.156384958033980581e+01,9.000000000000000000e+01,2.999790296698279235e-03
9.157148220126032356e-03,8.376775033592890907e+01,9.000000000000000000e+01,9.157148220126032356e-03
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
1.302294094630359211e+01,7.383555986698505080e+01,9.000000000000000000e+01,1.302294094630359211e+01
7.016512903464312956e+01,3.123165401776604710e+01,9.000000000000000000e+01,7.016512903464314377e+01
5.453384779093514112e+01,3.553995887362198403e+01,9.000000000000000000e+01,5.453384779093513401e+01
3.785027138603680896e+01,3.906079131876531108e+01,9.000000000000000000e+01,3.785027138603680896e+01
2.014616757760475707e+01,4.146643266396654326e+01,9.000000000000000000e+01,2.014616757760475707e+01
1.701713755406629502e+00,4.248677187384972598e+01,9.000000000000000000e+01,1.701713755406629502e+00
9.871462820285614725e-04,4.462939138636753000e+01,9.000000000000000000e+01,9.871462820285614725e-04
1.236252706945606405e-03,5.103073929979845502e+01,9.000000000000000000e+01,1.236252706945606405e-03
1.757886591462920478e-03,6.036597110470147953e+01,9.000000000000000000e+01,1.757886591462920478e-03
2.986765649112044230e-03,7.148892170973167026e+01,9.000000000000000000e+01,2.986765649112044230e-03
9.031217544603009628e-03,8.368154634902650457e+01,9.000000000000000000e+01,9.031217544588798773e-03
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
1.267427723305705456e+01,7.425812408245627694e+01,9.000000000000000000e+01,1.267427723305705456e+01
7.030336441262596736e+01,3.121889104309761720e+01,9.000000000000000000e+01,7.030336441262595315e+01
5.467996268124524306e+01,3.553457326130729399e+01,9.000000000000000000e+01,5.467996268124524306e+01
3.800238512656795109e+01,3.906637913329120693e+01,9.000000000000000000e+01,3.800238512656795109e+01
2.029887950281670328e+01,4.148507479187808400e+01,9.000000000000000000e+01,2.029887950281670328e+01
1.848277600414576227e+00,4.251744616483345851e+01,9.000000000000000000e+01,1.848277600414576227e+00
9.869501347310460915e-04,4.462369893008133204e+01,9.000000000000000000e+01,9.869501347310460915e-04
1.234487298845010628e-03,5.099069777935837777e+01,9.000000000000000000e+01,1.234487298845010628e-03
1.753339706965562073e-03,6.030215283328669784e+01,9.000000000000000000e+01,1.753339706965562073e-03
2.973065134753483107e-03,7.140946896093804241e+01,9.000000000000000000e+01,2.973065134739272253e-03
8.903452867699002127e-03,8.359162546874601674e+01,9.000000000000000000e+01,8.903452867699002127e-03
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
1.233351256072077717e+01,7.467090437518204737e+01,9.000000000000000000e+01,1.233351256072077717e+01
7.043896101261873355e+01,3.119940030095478178e+01,9.000000000000000000e+01,7.043896101261873355e+01
5.482354516912316456e+01,3.552224618862075545e+01,9.000000000000000000e+01,5.482354516912316456e+01
3.815241349388892189e+01,3.906469084483769194e+01,9.000000000000000000e+01,3.815241349388891479e+01
2.045047374179475241e+01,4.149605531510277245e+01,9.000000000000000000e+01,2.045047374179475241e+01
1.995228699361959457e+00,4.254024700981698004e+01,9.000000000000000000e+01,1.995228699361959457e+00
9.865046344827987923e-04,4.461076577022562617e+01,9.000000000000000000e+01,9.865046344827987923e-04
1.232443359569401764e-03,5.094425238755519558e+01,9.000000000000000000e+01,1.232443359569401764e-03
1.748428618071784513e-03,6.023294158064690151e+01,9.000000000000000000e+01,1.748428618071784513e-03
2.958719858582981033e-03,7.132556899934560590e+01,9.000000000000000000e+01,2.958719858582981033e-03
8.774278149829228823e-03,8.349808361822466907e+01,9.000000000000000000e+01,8.774278149829228823e-03
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
1.200090598745548220e+01,7.507360294196510608e+01,9.000000000000000000e+01,1.200090598745548220e+01
7.057176829268141205e+01,3.117320961453653183e+01,9.000000000000000000e+01,7.057176829268141205e+01
5.496443164821892680e+01,3.550299776010990627e+01,9.000000000000000000e+01,5.496443164821891969e+01
3.830018154687247289e+01,3.905573598514843781e+01,9.000000000000000000e+01,3.830018154687246579e+01
2.060076989829094884e+01,4.149937234417674858e+01,9.000000000000000000e+01,2.060076989829094884e+01
2.142389436710345763e+00,4.255516053394019593e+01,9.000000000000000000e+01,2.142389436710345763e+00
9.858104001381207127e-04,4.459060021176053823e+01,9.000000000000000000e+01,9.858104001381207127e-04
1.230124002447041676e-03,5.089143590703913844e+01,9.000000000000000000e+01,1.230124002432830821e-03
1.743161997552533649e-03,6.015839358389758473e+01,9.000000000000000000e+01,1.743161997552533649e-03
2.943760239205062135e-03,7.123729470533250208e+01,9.000000000000000000e+01,2.943760239205062135e-03
8.644075334885314987e-03,8.340100490134322797e+01,9.000000000000000000e+01,8.644075334885314987e-03
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
1.167676171565403820e+01,7.546586379562792501e+01,9.000000000000000000e+01,1.167676171565403820e+01
7.070163171159764204e+01,3.114034798825660388e+01,9.000000000000000000e+01,7.070163171159762783e+01
5.510245820753517165e+01,3.547684962942307152e+01,9.000000000000000000e+01,5.510245820753517876e+01
3.844551587793500147e+01,3.903952656295057722e+01,9.000000000000000000e+01,3.844551587793500147e+01
2.074958908819715475e+01,4.149502773147952439e+01,9.000000000000000000e+01,2.074958908819715475e+01
2.289581650261467871e+00,4.256217727858305722e+01,9.000000000000000000e+01,2.289581650261467871e+00
9.848683696844773294e-04,4.456321447740130992e+01,9.000000000000000000e+01,9.848683696844773294e-04
1.227532780831097625e-03,5.083228651554849620e+01,9.000000000000000000e+01,1.227532780831097625e-03
1.737549152480255543e-03,6.007857086788444434e+01,9.000000000000000000e+01,1.737549152480255543e-03
2.928218550692918143e-03,7.114472975207016248e+01,9.000000000000000000e+01,2.928218550692918143e-03
8.513218451554394051e-03,8.330048673777356782e+01,9.000000000000000000e+01,8.513218451554394051e-03
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
1.136131775885635875e+01,7.584740906883689604e+01,9.000000000000000000e+01,1.136131775885635875e+01
7.082840674563375671e+01,3.110084772424461619e+01,9.000000000000000000e+01,7.082840674563377092e+01
5.523746672701358307e+01,3.544382690108714939e+01,9.000000000000000000e+01,5.523746672701358307e+01
3.858824788277614459e+01,3.901607886474010911e+01,9.000000000000000000e+01,3.858824788277614459e+01
2.089675520246035489e+01,4.148302823400591421e+01,9.000000000000000000e+01,2.089675520246035489e+01
2.436627074290854011e+00,4.256129295781992994e+01,9.000000000000000000e+01,2.436627074290839801e+00
9.836797821662912611e-04,4.452862426522121098e+01,9.000000000000000000e+01,9.836797821662912611e-04
1.224673561708300440e-03,5.076684515656739904e+01,9.000000000000000000e+01,1.224673561708300440e-03
1.731599751039425428e-03,5.999353782247735722e+01,9.000000000000000000e+01,1.731599751039425428e-03
2.912126260198988348e-03,7.104795360631607082e+01,9.000000000000000000e+01,2.912126260198988348e-03
8.382044705967928167e-03,8.319661881312531193e+01,9.000000000000000000e+01,8.382044705967928167e-03
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
1.105482006189609478e+01,7.621794828014812140e+01,9.000000000000000000e+01,1.105482006189609478e+01
7.095195071467746573e+01,3.105474305217284936e+01,9.000000000000000000e+01,7.095195071467746573e+01
5.536930419870044773e+01,3.540395776069838973e+01,9.000000000000000000e+01,5.536930419870044062e+01
3.872821377326933145e+01,3.898541321383552116e+01,9.000000000000000000e+01,3.872821377326932435e+01
2.104209520195395555e+01,4.146338537636280819e+01,9.000000000000000000e+01,2.104209520195395555e+01
2.583347694131504113e+00,4.255250796128416368e+01,9.000000000000000000e+01,2.583347694131504113e+00
9.822461789923409015e-04,4.448684889115094165e+01,9.000000000000000000e+01,9.822461789923409015e-04
1.221550590514652868e-03,5.069515728607953520e+01,9.000000000000000000e+01,1.221550590514652868e-03
1.725323958254421086e-03,5.990336358243634862e+01,9.000000000000000000e+01,1.725323958254421086e-03
2.895516119266972055e-03,7.094705464133521389e+01,9.000000000000000000e+01,2.895516119266972055e-03
8.250882959174532516e-03,8.308950530178537974e+01,9.000000000000000000e+01,8.250882959174532516e-03
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
1.075755762309607633e+01,7.657713483575236069e+01,9.000000000000000000e+01,1.075755762309607633e+01
7.107212172878068657e+01,3.100206989775850985e+01,9.000000000000000000e+01,7.107212172878070078e+01
5.549781906983695734e+01,3.535727215030978243e+01,9.000000000000000000e+01,5.549781906983695023e+01
3.886525229249542690e+01,3.894755234490256157e+01,9.000000000000000000e+01,3.886525229249541979e+01
2.118543822794929099e+01,4.143611380854565596e+01,9.000000000000000000e+01,2.118543822794929099e+01
2.729566070795129917e+00,4.253582670385903697e+01,9.000000000000000000e+01,2.729566070795129917e+00
9.805693877353860444e-04,4.443791094792056384e+01,9.000000000000000000e+01,9.805693877353860444e-04
1.218168437262079351e-03,5.061727193521880253e+01,9.000000000000000000e+01,1.218168437262079351e-03
1.718732295216796047e-03,5.980812048458788865e+01,9.000000000000000000e+01,1.718732295202585192e-03
2.878420741438958430e-03,7.084212235030284432e+01,9.000000000000000000e+01,2.878420741438958430e-03
8.120030626571406174e-03,8.297924704697383902e+01,9.000000000000000000e+01,8.120030626557195319e-03
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
nan,nan,nan,nan
1.046974965634976229e+01,7.692470484759091676e+01,9.000000000000000000e+01,1.046974965634976229e+01
7.118878661972938460e+01,3.094286700964944359e+01,9.000000000000000000e+01,7.118878661972938460e+01
5.562286803458662376e+01,3.530380385723714909e+01,9.000000000000000000e+01,5.562286803458661666e+01
